sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
20,12780.000,1086826.154,417.990,130.782,128.063,127.071,0.983,0.992,0.919,156.000,256.000,1,[17],8288.000,567594.808,336.049,106.471,103.665,101.813,0.979,0.982,0.922,0.649,2.828
22,11952.000,982934.723,403.848,129.769,124.040,122.749,0.983,0.989,0.921,184.000,2152.000,1,[19],7732.000,511448.099,323.563,103.325,100.519,97.990,0.981,0.974,0.928,0.647,2.000
23,14036.000,1250917.994,441.304,138.232,134.086,133.335,0.982,0.994,0.906,206.000,2492.000,1,[20],8852.000,626506.972,347.362,111.893,106.733,105.745,0.981,0.989,0.922,0.631,0.000
24,13820.000,1222153.807,433.789,138.752,135.007,130.368,0.984,0.965,0.923,228.000,1426.000,1,[21],8560.000,595764.261,341.706,107.517,105.062,103.746,0.981,0.987,0.921,0.619,2.000
25,15764.000,1488892.834,471.245,148.081,143.396,140.082,0.980,0.976,0.892,238.000,518.000,1,[22],8464.000,585770.211,337.706,107.703,104.778,102.858,0.983,0.982,0.933,0.537,0.000
26,12672.000,1073078.631,419.647,132.197,127.500,126.631,0.980,0.993,0.904,244.000,1094.000,1,[23],8144.000,552866.719,332.049,105.849,102.732,100.949,0.981,0.983,0.928,0.643,0.000
27,13680.000,1203629.841,434.475,138.924,134.446,129.624,0.983,0.964,0.911,254.000,2038.000,1,[24],8460.000,585355.017,337.907,109.252,106.300,101.439,0.982,0.953,0.931,0.618,0.000
29,15456.000,1445471.269,461.103,149.693,145.367,135.446,0.985,0.931,0.914,272.000,1614.000,1,[26],8940.000,635872.552,348.049,110.454,107.678,105.753,0.983,0.982,0.927,0.578,4.000
30,13832.000,1223745.959,439.446,140.186,134.768,130.966,0.980,0.970,0.900,278.000,2608.000,1,[28],8384.000,577484.996,338.392,108.462,106.280,100.465,0.979,0.945,0.920,0.606,6.000
31,8076.000,545956.783,339.635,108.167,103.822,99.228,0.970,0.954,0.880,270.000,1742.000,1,[27],4160.000,201838.401,237.622,77.666,74.571,71.065,0.974,0.953,0.926,0.515,2.000
33,13944.000,1238639.317,437.304,136.953,134.089,132.424,0.983,0.987,0.916,340.000,334.000,1,[30],8552.000,594929.273,338.877,107.703,104.713,104.002,0.983,0.993,0.936,0.613,2.000
35,13388.000,1165298.952,429.304,136.000,131.030,130.140,0.984,0.993,0.913,358.000,1820.000,1,[31],8792.000,620147.960,345.220,109.417,106.380,105.272,0.982,0.989,0.927,0.657,0.000
36,26524.000,3249543.306,659.411,240.882,251.838,136.345,0.958,0.532,0.767,408.000,704.000,2,"[32, 39]",8276.000,566535.259,335.706,110.551,107.410,98.327,0.982,0.913,0.923,0.312,53.732
37,15052.000,1389169.101,453.789,145.437,142.441,134.624,0.986,0.945,0.919,366.000,1358.000,1,[34],8760.000,616765.339,346.191,109.179,106.203,105.036,0.979,0.989,0.919,0.582,4.000
38,13848.000,1225869.903,437.304,140.014,135.119,130.567,0.983,0.966,0.910,372.000,572.000,1,[33],8908.000,632461.528,348.534,111.571,108.940,104.142,0.981,0.956,0.922,0.643,0.000
39,14804.000,1354978.534,452.617,142.352,137.956,136.807,0.983,0.990,0.908,378.000,1088.000,1,[35],8860.000,627356.473,346.877,110.309,107.287,105.172,0.982,0.980,0.925,0.598,0.000
40,12500.000,1051305.218,416.132,129.877,126.741,125.599,0.981,0.991,0.907,390.000,954.000,1,[36],8444.000,583695.221,338.877,107.424,104.728,102.662,0.981,0.980,0.924,0.676,0.000
41,13828.000,1223215.165,433.789,138.463,135.569,129.912,0.985,0.958,0.923,396.000,110.000,1,[37],8596.000,599526.536,340.049,108.462,105.113,104.129,0.984,0.991,0.934,0.622,0.000
42,15284.000,1421409.926,458.960,148.862,143.296,135.935,0.983,0.948,0.912,416.000,2776.000,1,[38],8824.000,623536.742,344.049,109.836,107.164,104.862,0.985,0.978,0.937,0.577,4.472
43,12548.000,1057366.545,413.990,131.103,127.849,125.000,0.983,0.977,0.920,480.000,2350.000,1,[40],8248.000,563490.734,334.191,108.407,105.319,99.798,0.982,0.947,0.928,0.657,2.000
44,21032.000,2294482.026,539.044,169.387,165.161,162.199,0.984,0.982,0.910,498.000,1772.000,1,[42],11616.000,941778.356,398.475,125.603,122.204,121.048,0.982,0.990,0.919,0.552,0.000
45,12616.000,1065973.285,415.161,131.727,128.586,124.963,0.984,0.971,0.920,490.000,2020.000,1,[41],8004.000,538672.023,328.049,106.320,103.204,98.780,0.982,0.957,0.935,0.634,2.828
46,11080.000,877351.132,389.990,124.483,119.032,118.574,0.981,0.996,0.915,512.000,2612.000,1,[43],6708.000,413288.557,300.250,96.208,93.337,91.528,0.981,0.980,0.935,0.605,0.000
47,14416.000,1302059.890,448.617,140.769,136.515,134.518,0.980,0.985,0.900,530.000,1626.000,1,[46],8560.000,595764.261,339.563,108.462,105.513,103.312,0.984,0.979,0.933,0.594,0.000
48,12996.000,1114495.590,423.647,133.701,129.728,127.596,0.983,0.983,0.910,528.000,396.000,1,[45],8452.000,584524.922,338.877,107.331,104.582,102.908,0.981,0.984,0.925,0.650,2.000
49,8188.000,557353.267,334.877,108.683,105.981,98.380,0.979,0.928,0.918,522.000,1500.000,0,[],,,,,,,,,,,
50,14524.000,1316719.177,446.960,141.322,138.535,133.577,0.984,0.964,0.914,558.000,2240.000,1,[47],9000.000,642284.682,349.706,110.309,107.123,106.995,0.981,0.999,0.925,0.620,2.000
51,16656.000,1617036.670,478.558,153.792,149.218,142.252,0.986,0.952,0.914,568.000,2740.000,1,[50],9112.000,654311.219,350.877,112.161,108.675,106.766,0.983,0.982,0.930,0.547,2.000
52,14076.000,1256269.128,440.818,139.313,135.901,131.932,0.984,0.970,0.910,566.000,754.000,1,[48],8808.000,621841.581,345.706,109.142,106.028,105.778,0.981,0.998,0.926,0.626,0.000
53,14736.000,1345653.420,450.475,145.121,139.866,134.229,0.982,0.959,0.913,568.000,1908.000,1,[49],8484.000,587847.655,338.877,111.140,108.254,99.818,0.983,0.922,0.928,0.576,2.000
